SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020
50,3,5,13,225,Georgia,Peach County,27990,28059
50,3,5,13,227,Georgia,Pickens County,33225,33351
50,3,5,13,229,Georgia,Pierce County,19713,19749
50,3,5,13,231,Georgia,Pike County,18888,18948
50,3,5,13,233,Georgia,Polk County,42847,42929
50,3,5,13,235,Georgia,Pulaski County,9856,9872
50,3,5,13,237,Georgia,Putnam County,22043,22163
50,3,5,13,239,Georgia,Quitman County,2237,2225
50,3,5,13,241,Georgia,Rabun County,16886,16926
50,3,5,13,243,Georgia,Randolph County,6419,6366
50,3,5,13,245,Georgia,Richmond County,206602,206581
50,3,5,13,247,Georgia,Rockdale County,93487,93582
50,3,5,13,249,Georgia,Schley County,4548,4537
50,3,5,13,251,Georgia,Screven County,14061,14072
50,3,5,13,253,Georgia,Seminole County,9148,9129
50,3,5,13,255,Georgia,Spalding County,67297,67456
50,3,5,13,257,Georgia,Stephens County,26780,26827
50,3,5,13,259,Georgia,Stewart County,5313,5295
50,3,5,13,261,Georgia,Sumter County,29614,29518
50,3,5,13,263,Georgia,Talbot County,5738,5729
50,3,5,13,265,Georgia,Taliaferro County,1558,1558
50,3,5,13,267,Georgia,Tattnall County,24285,24328
50,3,5,13,269,Georgia,Taylor County,7815,7820
50,3,5,13,271,Georgia,Telfair County,12471,12449
50,3,5,13,273,Georgia,Terrell County,9183,9139
50,3,5,13,275,Georgia,Thomas County,45795,45784
50,3,5,13,277,Georgia,Tift County,41352,41382
50,3,5,13,279,Georgia,Toombs County,27024,27080
50,3,5,13,281,Georgia,Towns County,12488,12552
50,3,5,13,283,Georgia,Treutlen County,6402,6398
50,3,5,13,285,Georgia,Troup County,69423,69385
50,3,5,13,287,Georgia,Turner County,9007,8989
50,3,5,13,289,Georgia,Twiggs County,8028,8009
50,3,5,13,291,Georgia,Union County,24632,24808
50,3,5,13,293,Georgia,Upson County,27704,27746
50,3,5,13,295,Georgia,Walker County,67665,67756
50,3,5,13,297,Georgia,Walton County,96598,97115
50,3,5,13,299,Georgia,Ware County,36249,36237
50,3,5,13,301,Georgia,Warren County,5211,5208
50,3,5,13,303,Georgia,Washington County,19990,19949
50,3,5,13,305,Georgia,Wayne County,30141,30145
50,3,5,13,307,Georgia,Webster County,2349,2352
50,3,5,13,309,Georgia,Wheeler County,7479,7447
50,3,5,13,311,Georgia,White County,27997,28108
50,3,5,13,313,Georgia,Whitfield County,102870,102790
50,3,5,13,315,Georgia,Wilcox County,8767,8787
50,3,5,13,317,Georgia,Wilkes County,9564,9554
50,3,5,13,319,Georgia,Wilkinson County,8873,8832
50,3,5,13,321,Georgia,Worth County,20773,20719
40,4,9,15,0,Hawaii,Hawaii,1455267,1451130
50,4,9,15,1,Hawaii,Hawaii County,200632,200744
50,4,9,15,3,Hawaii,Honolulu County,1016504,1012334
50,4,9,15,5,Hawaii,Kalawao County,80,80
50,4,9,15,7,Hawaii,Kauai County,73295,73210
50,4,9,15,9,Hawaii,Maui County,164756,164762
40,4,8,16,0,Idaho,Idaho,1839123,1849328
50,4,8,16,1,Idaho,Ada County,494966,498263
50,4,8,16,3,Idaho,Adams County,4378,4423
50,4,8,16,5,Idaho,Bannock County,87023,87294
50,4,8,16,7,Idaho,Bear Lake County,6367,6365
50,4,8,16,9,Idaho,Benewah County,9535,9580
50,4,8,16,11,Idaho,Bingham County,47987,48097
50,4,8,16,13,Idaho,Blaine County,24271,24341
50,4,8,16,15,Idaho,Boise County,7612,7662
50,4,8,16,17,Idaho,Bonner County,47114,47411
50,4,8,16,19,Idaho,Bonneville County,123959,124730
50,4,8,16,21,Idaho,Boundary County,12059,12141
50,4,8,16,23,Idaho,Butte County,2573,2581
50,4,8,16,25,Idaho,Camas County,1072,1081
50,4,8,16,27,Idaho,Canyon County,231107,233001
50,4,8,16,29,Idaho,Caribou County,7027,7013
50,4,8,16,31,Idaho,Cassia County,24688,24753
50,4,8,16,33,Idaho,Clark County,788,791
50,4,8,16,35,Idaho,Clearwater County,8735,8758
50,4,8,16,37,Idaho,Custer County,4277,4269
50,4,8,16,39,Idaho,Elmore County,28665,28670
50,4,8,16,41,Idaho,Franklin County,14196,14284
50,4,8,16,43,Idaho,Fremont County,13387,13420
50,4,8,16,45,Idaho,Gem County,19128,19275
50,4,8,16,47,Idaho,Gooding County,15600,15647
50,4,8,16,49,Idaho,Idaho County,16545,16592
50,4,8,16,51,Idaho,Jefferson County,30891,31080
50,4,8,16,53,Idaho,Jerome County,24241,24269
50,4,8,16,55,Idaho,Kootenai County,171366,172797
50,4,8,16,57,Idaho,Latah County,39521,39633
50,4,8,16,59,Idaho,Lemhi County,7972,7955
50,4,8,16,61,Idaho,Lewis County,3533,3534
50,4,8,16,63,Idaho,Lincoln County,5129,5137
50,4,8,16,65,Idaho,Madison County,52913,52950
50,4,8,16,67,Idaho,Minidoka County,21584,21669
50,4,8,16,69,Idaho,Nez Perce County,42089,42148
50,4,8,16,71,Idaho,Oneida County,4565,4564
50,4,8,16,73,Idaho,Owyhee County,11912,11993
50,4,8,16,75,Idaho,Payette County,25378,25577
50,4,8,16,77,Idaho,Power County,7877,7880
50,4,8,16,79,Idaho,Shoshone County,13167,13198
50,4,8,16,81,Idaho,Teton County,11637,11740
50,4,8,16,83,Idaho,Twin Falls County,90050,90365
50,4,8,16,85,Idaho,Valley County,11743,11841
50,4,8,16,87,Idaho,Washington County,10496,10556
40,2,3,17,0,Illinois,Illinois,12821741,12795348
50,2,3,17,1,Illinois,Adams County,65745,65637
50,2,3,17,3,Illinois,Alexander County,5239,5172
50,2,3,17,5,Illinois,Bond County,16899,16859
50,2,3,17,7,Illinois,Boone County,53446,53344
50,2,3,17,9,Illinois,Brown County,6245,6232
50,2,3,17,11,Illinois,Bureau County,33269,33215
50,2,3,17,13,Illinois,Calhoun County,4430,4399
50,2,3,17,15,Illinois,Carroll County,15720,15686
50,2,3,17,17,Illinois,Cass County,13037,12978
50,2,3,17,19,Illinois,Champaign County,206445,206222
50,2,3,17,21,Illinois,Christian County,34041,33960
50,2,3,17,23,Illinois,Clark County,15487,15456
50,2,3,17,25,Illinois,Clay County,13289,13271
50,2,3,17,27,Illinois,Clinton County,36904,36915
50,2,3,17,29,Illinois,Coles County,47187,47087
50,2,3,17,31,Illinois,Cook County,5279010,5263651
50,2,3,17,33,Illinois,Crawford County,18655,18631
50,2,3,17,35,Illinois,Cumberland County,10450,10432
50,2,3,17,37,Illinois,DeKalb County,100522,100366
50,2,3,17,39,Illinois,De Witt County,15507,15450
50,2,3,17,41,Illinois,Douglas County,19746,19774
50,2,3,17,43,Illinois,DuPage County,933029,931473
50,2,3,17,45,Illinois,Edgar County,16874,16806
50,2,3,17,47,Illinois,Edwards County,6243,6207
50,2,3,17,49,Illinois,Effingham County,34665,34695
50,2,3,17,51,Illinois,Fayette County,21489,21483
50,2,3,17,53,Illinois,Ford County,13532,13519
50,2,3,17,55,Illinois,Franklin County,37801,37694
50,2,3,17,57,Illinois,Fulton County,33681,33562
50,2,3,17,59,Illinois,Gallatin County,4942,4933
50,2,3,17,61,Illinois,Greene County,11975,11924
50,2,3,17,63,Illinois,Grundy County,52559,52538
50,2,3,17,65,Illinois,Hamilton County,7992,7996
50,2,3,17,67,Illinois,Hancock County,17641,17570
50,2,3,17,69,Illinois,Hardin County,3659,3654
50,2,3,17,71,Illinois,Henderson County,6392,6340
50,2,3,17,73,Illinois,Henry County,49284,49174
50,2,3,17,75,Illinois,Iroquois County,27066,26967
50,2,3,17,77,Illinois,Jackson County,53347,53289
50,2,3,17,79,Illinois,Jasper County,9299,9253
50,2,3,17,81,Illinois,Jefferson County,37115,36998
50,2,3,17,83,Illinois,Jersey County,21516,21493
50,2,3,17,85,Illinois,Jo Daviess County,22075,22090
50,2,3,17,87,Illinois,Johnson County,13304,13317
50,2,3,17,89,Illinois,Kane County,516709,516364
50,2,3,17,91,Illinois,Kankakee County,107648,107402
50,2,3,17,93,Illinois,Kendall County,131876,132364
50,2,3,17,95,Illinois,Knox County,49976,49812
50,2,3,17,97,Illinois,Lake County,714394,713377
50,2,3,17,99,Illinois,LaSalle County,109645,109411
50,2,3,17,101,Illinois,Lawrence County,15301,15277
50,2,3,17,103,Illinois,Lee County,34152,34063
50,2,3,17,105,Illinois,Livingston County,35840,35808
50,2,3,17,107,Illinois,Logan County,27988,27892
50,2,3,17,109,Illinois,McDonough County,27254,27128
50,2,3,17,111,Illinois,McHenry County,310305,309977
50,2,3,17,113,Illinois,McLean County,171226,171210
50,2,3,17,115,Illinois,Macon County,103995,103761
50,2,3,17,117,Illinois,Macoupin County,45044,44929
50,2,3,17,119,Illinois,Madison County,265983,265746
50,2,3,17,121,Illinois,Marion County,37740,37656
50,2,3,17,123,Illinois,Marshall County,11750,11713
50,2,3,17,125,Illinois,Mason County,13082,13050
50,2,3,17,127,Illinois,Massac County,14176,14141
50,2,3,17,129,Illinois,Menard County,12297,12273
50,2,3,17,131,Illinois,Mercer County,15701,15637
50,2,3,17,133,Illinois,Monroe County,34956,34961
50,2,3,17,135,Illinois,Montgomery County,28327,28244
50,2,3,17,137,Illinois,Morgan County,33567,33490
50,2,3,17,139,Illinois,Moultrie County,14530,14485
50,2,3,17,141,Illinois,Ogle County,51850,51765
50,2,3,17,143,Illinois,Peoria County,182008,181505
50,2,3,17,145,Illinois,Perry County,20938,20884
50,2,3,17,147,Illinois,Piatt County,16684,16688
50,2,3,17,149,Illinois,Pike County,14728,14635
50,2,3,17,151,Illinois,Pope County,3766,3755
50,2,3,17,153,Illinois,Pulaski County,5206,5176
50,2,3,17,155,Illinois,Putnam County,5631,5624
50,2,3,17,157,Illinois,Randolph County,30165,30091
50,2,3,17,159,Illinois,Richland County,15827,15808
50,2,3,17,161,Illinois,Rock Island County,144669,144357
50,2,3,17,163,Illinois,St. Clair County,257617,257057
50,2,3,17,165,Illinois,Saline County,23821,23741
50,2,3,17,167,Illinois,Sangamon County,196405,196202
50,2,3,17,169,Illinois,Schuyler County,6896,6865
50,2,3,17,171,Illinois,Scott County,5076,5070
50,2,3,17,173,Illinois,Shelby County,20991,20921
50,2,3,17,175,Illinois,Stark County,5395,5382
50,2,3,17,177,Illinois,Stephenson County,44696,44570
50,2,3,17,179,Illinois,Tazewell County,131556,131300
50,2,3,17,181,Illinois,Union County,17350,17299
50,2,3,17,183,Illinois,Vermilion County,74201,74008
50,2,3,17,185,Illinois,Wabash County,11361,11319
50,2,3,17,187,Illinois,Warren County,16844,16837
50,2,3,17,189,Illinois,Washington County,13765,13729
50,2,3,17,191,Illinois,Wayne County,16189,16143
50,2,3,17,193,Illinois,White County,13872,13807
50,2,3,17,195,Illinois,Whiteside County,55688,55555
50,2,3,17,197,Illinois,Will County,697361,696901
50,2,3,17,199,Illinois,Williamson County,67163,67127
50,2,3,17,201,Illinois,Winnebago County,285351,284939
50,2,3,17,203,Illinois,Woodford County,38456,38405
40,2,3,18,0,Indiana,Indiana,6786605,6790290
50,2,3,18,1,Indiana,Adams County,35808,35852
50,2,3,18,3,Indiana,Allen County,385417,386107
50,2,3,18,5,Indiana,Bartholomew County,82210,82213
50,2,3,18,7,Indiana,Benton County,8712,8708
50,2,3,18,9,Indiana,Blackford County,12110,12108
50,2,3,18,11,Indiana,Boone County,70786,71113
50,2,3,18,13,Indiana,Brown County,15472,15481
50,2,3,18,15,Indiana,Carroll County,20309,20339
50,2,3,18,17,Indiana,Cass County,37869,37794
50,2,3,18,19,Indiana,Clark County,121110,121374
50,2,3,18,21,Indiana,Clay County,26459,26426
50,2,3,18,23,Indiana,Clinton County,33195,33185
50,2,3,18,25,Indiana,Crawford County,10532,10527
50,2,3,18,27,Indiana,Daviess County,33380,33360
50,2,3,18,29,Indiana,Dearborn County,50676,50754
50,2,3,18,31,Indiana,Decatur County,26470,26467
50,2,3,18,33,Indiana,DeKalb County,43262,43292
50,2,3,18,35,Indiana,Delaware County,111904,111764
50,2,3,18,37,Indiana,Dubois County,43627,43640
50,2,3,18,39,Indiana,Elkhart County,207049,206985
50,2,3,18,41,Indiana,Fayette County,23403,23365
50,2,3,18,43,Indiana,Floyd County,80481,80519
50,2,3,18,45,Indiana,Fountain County,16481,16492
50,2,3,18,47,Indiana,Franklin County,22790,22791
50,2,3,18,49,Indiana,Fulton County,20484,20476
50,2,3,18,51,Indiana,Gibson County,33020,33059
50,2,3,18,53,Indiana,Grant County,66672,66505
50,2,3,18,55,Indiana,Greene County,30799,30803
50,2,3,18,57,Indiana,Hamilton County,347490,349011
50,2,3,18,59,Indiana,Hancock County,79828,80175
50,2,3,18,61,Indiana,Harrison County,39656,39673
50,2,3,18,63,Indiana,Hendricks County,174815,175607
50,2,3,18,65,Indiana,Henry County,48914,48905
50,2,3,18,67,Indiana,Howard County,83655,83589
50,2,3,18,69,Indiana,Huntington County,36663,36646
50,2,3,18,71,Indiana,Jackson County,46426,46468
50,2,3,18,73,Indiana,Jasper County,32925,32911
50,2,3,18,75,Indiana,Jay County,20479,20480
50,2,3,18,77,Indiana,Jefferson County,33139,33091
50,2,3,18,79,Indiana,Jennings County,27617,27587
50,2,3,18,81,Indiana,Johnson County,161776,162237
50,2,3,18,83,Indiana,Knox County,36284,36253
50,2,3,18,85,Indiana,Kosciusko County,80234,80152
50,2,3,18,87,Indiana,LaGrange County,40445,40537
50,2,3,18,89,Indiana,Lake County,498695,498943
50,2,3,18,91,Indiana,LaPorte County,112418,112279
50,2,3,18,93,Indiana,Lawrence County,45012,45013
50,2,3,18,95,Indiana,Madison County,130099,130155
50,2,3,18,97,Indiana,Marion County,977202,976708
50,2,3,18,99,Indiana,Marshall County,46079,46064
50,2,3,18,101,Indiana,Martin County,9810,9808
50,2,3,18,103,Indiana,Miami County,35960,35907
50,2,3,18,105,Indiana,Monroe County,140769,140629
50,2,3,18,107,Indiana,Montgomery County,37932,37938
50,2,3,18,109,Indiana,Morgan County,71776,71842
50,2,3,18,111,Indiana,Newton County,13825,13787
50,2,3,18,113,Indiana,Noble County,47467,47465
50,2,3,18,115,Indiana,Ohio County,5933,5926
50,2,3,18,117,Indiana,Orange County,19865,19845
50,2,3,18,119,Indiana,Owen County,21336,21325
50,2,3,18,121,Indiana,Parke County,16159,16153
50,2,3,18,123,Indiana,Perry County,19175,19160
50,2,3,18,125,Indiana,Pike County,12251,12246
50,2,3,18,127,Indiana,Porter County,173222,173319
50,2,3,18,129,Indiana,Posey County,25227,25190
50,2,3,18,131,Indiana,Pulaski County,12518,12519
50,2,3,18,133,Indiana,Putnam County,36735,36696
50,2,3,18,135,Indiana,Randolph County,24503,24414
50,2,3,18,137,Indiana,Ripley County,28991,28979
50,2,3,18,139,Indiana,Rush County,16750,16765
50,2,3,18,141,Indiana,St. Joseph County,272910,272686
50,2,3,18,143,Indiana,Scott County,24387,24381
50,2,3,18,145,Indiana,Shelby County,45053,45065
50,2,3,18,147,Indiana,Spencer County,19809,19831
50,2,3,18,149,Indiana,Starke County,23381,23397
50,2,3,18,151,Indiana,Steuben County,34440,34452
50,2,3,18,153,Indiana,Sullivan County,20819,20820
50,2,3,18,155,Indiana,Switzerland County,9752,9740
50,2,3,18,157,Indiana,Tippecanoe County,186255,186383
50,2,3,18,159,Indiana,Tipton County,15354,15389
50,2,3,18,161,Indiana,Union County,7090,7085
50,2,3,18,163,Indiana,Vanderburgh County,180132,180341
50,2,3,18,165,Indiana,Vermillion County,15436,15402
50,2,3,18,167,Indiana,Vigo County,106168,106143
50,2,3,18,169,Indiana,Wabash County,30978,30932
50,2,3,18,171,Indiana,Warren County,8436,8425
50,2,3,18,173,Indiana,Warrick County,63894,64003
50,2,3,18,175,Indiana,Washington County,28161,28230
50,2,3,18,177,Indiana,Wayne County,66552,66517
50,2,3,18,179,Indiana,Wells County,28177,28161
50,2,3,18,181,Indiana,White County,24694,24674
50,2,3,18,183,Indiana,Whitley County,34185,34337
40,2,4,19,0,Iowa,Iowa,3190582,3191081
50,2,4,19,1,Iowa,Adair County,7502,7498
50,2,4,19,3,Iowa,Adams County,3708,3710
50,2,4,19,5,Iowa,Allamakee County,14062,14072
50,2,4,19,7,Iowa,Appanoose County,12312,12283
50,2,4,19,9,Iowa,Audubon County,5674,5680
50,2,4,19,11,Iowa,Benton County,25586,25552
50,2,4,19,13,Iowa,Black Hawk County,131146,131037
50,2,4,19,15,Iowa,Boone County,26715,26705
50,2,4,19,17,Iowa,Bremer County,24992,25014
50,2,4,19,19,Iowa,Buchanan County,20562,20608
50,2,4,19,21,Iowa,Buena Vista County,20820,20800
50,2,4,19,23,Iowa,Butler County,14338,14337
50,2,4,19,25,Iowa,Calhoun County,9927,9895
50,2,4,19,27,Iowa,Carroll County,20758,20725
50,2,4,19,29,Iowa,Cass County,13129,13118
50,2,4,19,31,Iowa,Cedar County,18490,18486
50,2,4,19,33,Iowa,Cerro Gordo County,43123,43018
50,2,4,19,35,Iowa,Cherokee County,11650,11648
50,2,4,19,37,Iowa,Chickasaw County,12018,11995
50,2,4,19,39,Iowa,Clarke County,9748,9731
50,2,4,19,41,Iowa,Clay County,16385,16341
50,2,4,19,43,Iowa,Clayton County,17040,17027
50,2,4,19,45,Iowa,Clinton County,46465,46431
50,2,4,19,47,Iowa,Crawford County,16524,16487
50,2,4,19,49,Iowa,Dallas County,99721,100521
50,2,4,19,51,Iowa,Davis County,9113,9116
50,2,4,19,53,Iowa,Decatur County,7762,7728
50,2,4,19,55,Iowa,Delaware County,17481,17456
50,2,4,19,57,Iowa,Des Moines County,38935,38849
50,2,4,19,59,Iowa,Dickinson County,17710,17775
50,2,4,19,61,Iowa,Dubuque County,99280,99311
50,2,4,19,63,Iowa,Emmet County,9387,9341
50,2,4,19,65,Iowa,Fayette County,19512,19448
50,2,4,19,67,Iowa,Floyd County,15629,15595
50,2,4,19,69,Iowa,Franklin County,10009,9991
50,2,4,19,71,Iowa,Fremont County,6609,6575
50,2,4,19,73,Iowa,Greene County,8760,8749
50,2,4,19,75,Iowa,Grundy County,12331,12337
50,2,4,19,77,Iowa,Guthrie County,10624,10614
50,2,4,19,79,Iowa,Hamilton County,15040,15014
50,2,4,19,81,Iowa,Hancock County,10799,10763
50,2,4,19,83,Iowa,Hardin County,16880,16831
50,2,4,19,85,Iowa,Harrison County,14572,14560
50,2,4,19,87,Iowa,Henry County,20482,20450
50,2,4,19,89,Iowa,Howard County,9470,9494
50,2,4,19,91,Iowa,Humboldt County,9599,9599
50,2,4,19,93,Iowa,Ida County,7003,7019
50,2,4,19,95,Iowa,Iowa County,16669,16665
50,2,4,19,97,Iowa,Jackson County,19477,19447
50,2,4,19,99,Iowa,Jasper County,37816,37821
50,2,4,19,101,Iowa,Jefferson County,15662,15688
50,2,4,19,103,Iowa,Johnson County,152864,153071
50,2,4,19,105,Iowa,Jones County,20648,20658
50,2,4,19,107,Iowa,Keokuk County,10023,10000
50,2,4,19,109,Iowa,Kossuth County,14822,14794
50,2,4,19,111,Iowa,Lee County,33552,33527
50,2,4,19,113,Iowa,Linn County,230291,230405
50,2,4,19,115,Iowa,Louisa County,10838,10822
50,2,4,19,117,Iowa,Lucas County,8634,8621
50,2,4,19,119,Iowa,Lyon County,11932,11924
50,2,4,19,121,Iowa,Madison County,16547,16631
50,2,4,19,123,Iowa,Mahaska County,22182,22151
50,2,4,19,125,Iowa,Marion County,33422,33420
50,2,4,19,127,Iowa,Marshall County,40107,40100
50,2,4,19,129,Iowa,Mills County,14500,14413
50,2,4,19,131,Iowa,Mitchell County,10564,10591
50,2,4,19,133,Iowa,Monona County,8756,8746
50,2,4,19,135,Iowa,Monroe County,7577,7600
50,2,4,19,137,Iowa,Montgomery County,10332,10334
50,2,4,19,139,Iowa,Muscatine County,43246,43151
50,2,4,19,141,Iowa,O'Brien County,14187,14156
50,2,4,19,143,Iowa,Osceola County,6194,6201
50,2,4,19,145,Iowa,Page County,15214,15202
50,2,4,19,147,Iowa,Palo Alto County,8998,8990
50,2,4,19,149,Iowa,Plymouth County,25703,25697
50,2,4,19,151,Iowa,Pocahontas County,7081,7070
50,2,4,19,153,Iowa,Polk County,492389,493013
50,2,4,19,155,Iowa,Pottawattamie County,93659,93667
50,2,4,19,157,Iowa,Poweshiek County,18664,18638
50,2,4,19,159,Iowa,Ringgold County,4661,4641
50,2,4,19,161,Iowa,Sac County,9814,9791
50,2,4,19,163,Iowa,Scott County,174667,174599
50,2,4,19,165,Iowa,Shelby County,11742,11718
50,2,4,19,167,Iowa,Sioux County,35869,35888
50,2,4,19,169,Iowa,Story County,98541,98658
50,2,4,19,171,Iowa,Tama County,17102,17050
50,2,4,19,173,Iowa,Taylor County,5893,5862
50,2,4,19,175,Iowa,Union County,12142,12130
50,2,4,19,177,Iowa,Van Buren County,7206,7221
50,2,4,19,179,Iowa,Wapello County,35442,35334
50,2,4,19,181,Iowa,Warren County,52401,52597
50,2,4,19,183,Iowa,Washington County,22561,22536
50,2,4,19,185,Iowa,Wayne County,6498,6507
50,2,4,19,187,Iowa,Webster County,37002,36997
50,2,4,19,189,Iowa,Winnebago County,10674,10653
50,2,4,19,191,Iowa,Winneshiek County,20065,20046
50,2,4,19,193,Iowa,Woodbury County,105981,105949
50,2,4,19,195,Iowa,Worth County,7446,7437
50,2,4,19,197,Iowa,Wright County,12943,12919
40,2,4,20,0,Kansas,Kansas,2937986,2938274
50,2,4,20,1,Kansas,Allen County,12521,12533
50,2,4,20,3,Kansas,Anderson County,7836,7841
50,2,4,20,5,Kansas,Atchison County,16345,16325
50,2,4,20,7,Kansas,Barber County,4234,4204
50,2,4,20,9,Kansas,Barton County,25511,25437
50,2,4,20,11,Kansas,Bourbon County,14365,14339
50,2,4,20,13,Kansas,Brown County,9509,9480
50,2,4,20,15,Kansas,Butler County,67371,67388
50,2,4,20,17,Kansas,Chase County,2576,2574
50,2,4,20,19,Kansas,Chautauqua County,3383,3385
50,2,4,20,21,Kansas,Cherokee County,19361,19303
50,2,4,20,23,Kansas,Cheyenne County,2615,2613
50,2,4,20,25,Kansas,Clark County,1990,1976
50,2,4,20,27,Kansas,Clay County,8115,8126
50,2,4,20,29,Kansas,Cloud County,9035,9010
50,2,4,20,31,Kansas,Coffey County,8359,8358
50,2,4,20,33,Kansas,Comanche County,1686,1679
50,2,4,20,35,Kansas,Cowley County,34546,34528
50,2,4,20,37,Kansas,Crawford County,38976,38955
50,2,4,20,39,Kansas,Decatur County,2767,2762
50,2,4,20,41,Kansas,Dickinson County,18410,18383
50,2,4,20,43,Kansas,Doniphan County,7506,7471
50,2,4,20,45,Kansas,Douglas County,118785,118781
50,2,4,20,47,Kansas,Edwards County,2907,2889
50,2,4,20,49,Kansas,Elk County,2484,2480
50,2,4,20,51,Kansas,Ellis County,28933,28951
50,2,4,20,53,Kansas,Ellsworth County,6379,6367
50,2,4,20,55,Kansas,Finney County,38472,38307
50,2,4,20,57,Kansas,Ford County,34287,34213
50,2,4,20,59,Kansas,Franklin County,25997,26014
50,2,4,20,61,Kansas,Geary County,36738,36768
50,2,4,20,63,Kansas,Gove County,2721,2712
50,2,4,20,65,Kansas,Graham County,2415,2406
50,2,4,20,67,Kansas,Grant County,7352,7325
50,2,4,20,69,Kansas,Gray County,5652,5644
50,2,4,20,71,Kansas,Greeley County,1284,1276
50,2,4,20,73,Kansas,Greenwood County,6001,5961
50,2,4,20,75,Kansas,Hamilton County,2519,2489
50,2,4,20,77,Kansas,Harper County,5489,5471
50,2,4,20,79,Kansas,Harvey County,34029,33996
50,2,4,20,81,Kansas,Haskell County,3779,3758
50,2,4,20,83,Kansas,Hodgeman County,1725,1741
50,2,4,20,85,Kansas,Jackson County,13229,13237
50,2,4,20,87,Kansas,Jefferson County,18368,18330
50,2,4,20,89,Kansas,Jewell County,2930,2928
50,2,4,20,91,Kansas,Johnson County,609865,611129
50,2,4,20,93,Kansas,Kearny County,3988,3968
50,2,4,20,95,Kansas,Kingman County,7474,7427
50,2,4,20,97,Kansas,Kiowa County,2463,2457
50,2,4,20,99,Kansas,Labette County,20189,20169
50,2,4,20,101,Kansas,Lane County,1573,1568
50,2,4,20,103,Kansas,Leavenworth County,81909,81974
50,2,4,20,105,Kansas,Lincoln County,2941,2950
50,2,4,20,107,Kansas,Linn County,9600,9595
50,2,4,20,109,Kansas,Logan County,2761,2742
50,2,4,20,111,Kansas,Lyon County,32180,32110
50,2,4,20,113,Kansas,McPherson County,30229,30195
50,2,4,20,115,Kansas,Marion County,11829,11788
50,2,4,20,117,Kansas,Marshall County,10031,10020
50,2,4,20,119,Kansas,Meade County,4060,4059
50,2,4,20,121,Kansas,Miami County,34191,34224
50,2,4,20,123,Kansas,Mitchell County,5795,5776
50,2,4,20,125,Kansas,Montgomery County,31489,31401
50,2,4,20,127,Kansas,Morris County,5385,5363
50,2,4,20,129,Kansas,Morton County,2697,2697
50,2,4,20,131,Kansas,Nemaha County,10279,10268
50,2,4,20,133,Kansas,Neosho County,15910,15916
50,2,4,20,135,Kansas,Ness County,2682,2674
50,2,4,20,137,Kansas,Norton County,5456,5452
50,2,4,20,139,Kansas,Osage County,15770,15747
50,2,4,20,141,Kansas,Osborne County,3491,3487
50,2,4,20,143,Kansas,Ottawa County,5729,5729
50,2,4,20,145,Kansas,Pawnee County,6249,6251
50,2,4,20,147,Kansas,Phillips County,4981,4969
50,2,4,20,149,Kansas,Pottawatomie County,25353,25422
50,2,4,20,151,Kansas,Pratt County,9150,9140
50,2,4,20,153,Kansas,Rawlins County,2562,2567
50,2,4,20,155,Kansas,Reno County,61894,61891
50,2,4,20,157,Kansas,Republic County,4682,4677
50,2,4,20,159,Kansas,Rice County,9418,9382
50,2,4,20,161,Kansas,Riley County,71962,72011
50,2,4,20,163,Kansas,Rooks County,4911,4886
50,2,4,20,165,Kansas,Rush County,2953,2940
50,2,4,20,167,Kansas,Russell County,6690,6677
50,2,4,20,169,Kansas,Saline County,54302,54260
50,2,4,20,171,Kansas,Scott County,5154,5141
50,2,4,20,173,Kansas,Sedgwick County,523844,524831
50,2,4,20,175,Kansas,Seward County,21964,21857
50,2,4,20,177,Kansas,Shawnee County,178907,178699
50,2,4,20,179,Kansas,Sheridan County,2443,2446
50,2,4,20,181,Kansas,Sherman County,5936,5907
50,2,4,20,183,Kansas,Smith County,3574,3566
50,2,4,20,185,Kansas,Stafford County,4075,4060
50,2,4,20,187,Kansas,Stanton County,2081,2079
50,2,4,20,189,Kansas,Stevens County,5248,5242
50,2,4,20,191,Kansas,Sumner County,22388,22341
50,2,4,20,193,Kansas,Thomas County,7924,7926
50,2,4,20,195,Kansas,Trego County,2811,2809
50,2,4,20,197,Kansas,Wabaunsee County,6880,6895
50,2,4,20,199,Kansas,Wallace County,1512,1512
50,2,4,20,201,Kansas,Washington County,5544,5544
50,2,4,20,203,Kansas,Wichita County,2154,2150
50,2,4,20,205,Kansas,Wilson County,8628,8581
50,2,4,20,207,Kansas,Woodson County,3119,3095
50,2,4,20,209,Kansas,Wyandotte County,169235,168921
40,3,6,21,0,Kentucky,Kentucky,4506287,4508271
50,3,6,21,1,Kentucky,Adair County,18901,18885
50,3,6,21,3,Kentucky,Allen County,20579,20573
50,3,6,21,5,Kentucky,Anderson County,23880,23902
50,3,6,21,7,Kentucky,Ballard County,7730,7712
50,3,6,21,9,Kentucky,Barren County,44483,44508
50,3,6,21,11,Kentucky,Bath County,12745,12715
50,3,6,21,13,Kentucky,Bell County,24096,23981
50,3,6,21,15,Kentucky,Boone County,135988,136472
50,3,6,21,17,Kentucky,Bourbon County,20254,20299
50,3,6,21,19,Kentucky,Boyd County,48260,48209
50,3,6,21,21,Kentucky,Boyle County,30614,30754
50,3,6,21,23,Kentucky,Bracken County,8400,8399
50,3,6,21,25,Kentucky,Breathitt County,13721,13701
